ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y,Longitude,Latitude
1287,5,0,5,0,121.55,20.07,77.83,1,529457.0042,180976.0777,-0.13581494864872354,51.512887056534005
1288,2,0,2,0,118.19,31.38,76.94,1,529453.2041,180973.0373,-0.13587079532879417,51.51286060331867
1289,4,0,4,0,109.02,18.91,63.36,1,529445.1651,180984.4465,-0.13598239229206954,51.5129649743165
1290,2,0,2,0,113.15,22.25,65.51,1,529449.3928,180986.3763,-0.13592079441504482,51.51298134909621
1291,1,0,1,0,116.35,18.56,67.05,1,529452.6445,180988.368,-0.1358732307440279,51.512998503534995
1292,0,0,0,0,119.96,14.75,69.13,0,529456.2771,180990.2825,-0.135820209399897,51.51301487698837
1293,3,0,3,0,126.29,8.82,73.14,1,529462.5635,180993.6096,-0.13572844804286227,51.513043337481776
1294,1,0,1,0,124.5,6.4,69.74,1,529460.6187,180997.5706,-0.13575500504170113,51.51307937893857
1295,2,1,3,0,122.02,7.41,65.54,1,529457.8103,181001.8263,-0.1357938920971394,51.513118266459905
1296,1,0,1,0,121.01,9.48,62.99,1,529456.4001,181005.4843,-0.13581286068673157,51.51315146255917
1297,5,0,5,0,116.13,17.19,50.65,1,529447.1877,181025.0646,-0.13593836073086812,51.51332953327936
1298,2,0,2,0,111.04,12.59,45.72,1,529442.237,181023.8498,-0.1360101099509621,51.51331974946383
1299,3,0,3,0,106.31,10.69,42.04,1,529438.3222,181020.4839,-0.13606772845087114,51.51329039724991
1300,2,0,2,0,98.89,9.95,35.72,1,529431.4534,181017.5266,-0.13616774259406497,51.51326539306674
1301,5,1,6,0,92.1,14.14,30.83,1,529425.3511,181014.105,-0.1362568872608235,51.51323604085715
1302,5,0,5,0,111.13,9.49,41.92,1,529429.937,181050.3919,-0.1361775275763855,51.51356109014189
1303,1,0,1,0,117.27,13.62,48.06,1,529435.0586,181053.7885,-0.1361025162266278,51.513590442082105
1304,3,0,3,0,122.41,17.55,53.13,1,529439.8369,181055.8458,-0.13603294057930782,51.5136078366896
1305,1,6,7,0,129.39,17.49,60.06,1,529446.1783,181058.8646,-0.135940499096758,51.513633514152716
1306,0,0,0,0,135.44,12.92,66.13,0,529451.1013,181062.409,-0.13586829365656555,51.51366423963157
1307,1,0,1,0,139.43,10.37,70.1,1,529454.5711,181064.3779,-0.13581759635459864,51.51368113921646
1308,1,0,1,0,146.49,9.27,77.16,1,529460.5557,181068.1203,-0.13573002805019532,51.51371340095018
1309,3,1,4,0,153.9,13.34,84.58,1,529466.6338,181072.3779,-0.13564092391895272,51.513750271148254
1310,2,0,2,0,160.7,18.64,91.36,1,529472.5204,181075.776,-0.13555489317669409,51.51377946107088
1311,5,0,5,0,166.42,11.64,97.06,1,529477.7936,181078.1327,-0.13547807919310995,51.51379943264708
1312,0,0,0,0,173.29,8.43,103.94,0,529483.4541,181082.0378,-0.13539511869387527,51.5138332304639
1313,0,0,0,0,179.11,8.36,109.74,0,529488.9448,181084.2292,-0.13531523258689931,51.51385166663273
1314,2,0,2,0,199.5,6.82,130.12,1,529506.3658,181094.8178,-0.13506043354176764,51.51394283361149
1315,0,0,0,0,179.73,14.11,110.53,0,529486.2126,181089.66,-0.1353525911672479,51.51390109709448
1316,5,0,5,0,179.71,18.46,110.74,1,529483.6042,181093.4638,-0.13538876381012377,51.51393587787376
1317,1,0,1,0,198.09,17.48,129.24,1,529496.9923,181106.3446,-0.13519120878566343,51.514048567800465
1318,2,0,2,0,201.43,25.86,133.07,1,529495.0458,181114.4999,-0.13521625106425228,51.5141223025807
1319,0,0,0,0,181.15,19.47,112.61,0,529480.9367,181099.5883,-0.1354249361036316,51.51399152755699
1320,3,0,3,0,182.05,22.65,113.78,1,529479.5991,181102.8052,-0.1354430209834635,51.51402074306579
1321,0,0,0,0,183.92,30.91,116.47,0,529475.7338,181110.4472,-0.1354958884205827,51.51409030426481
1322,0,0,0,0,201.2,32.78,133.35,0,529490.9658,181119.1951,-0.13527329205958483,51.514165431103564
1323,1,0,1,0,202.35,37.35,134.94,1,529488.8283,181123.4753,-0.13530250763960525,51.5142043853321
1324,0,0,0,0,203.46,43.79,136.78,0,529485.1069,181129.2633,-0.13535398285909825,51.51425725234374
1325,1,0,1,0,186.7,27.76,120.36,1,529471.7484,181119.0151,-0.1355501460623595,51.51416821370322
1326,0,0,0,0,188.33,27.6,122.98,0,529468.0191,181125.1125,-0.13560162178608956,51.51422386289583
1327,0,0,0,0,205.25,49.27,139.19,0,529482.7566,181134.3122,-0.13538598143378033,51.51430316333697
1328,0,0,0,0,206.78,45.76,141.36,0,529480.3216,181138.8944,-0.1354193712752785,51.514344899633315
1329,0,0,0,0,190.16,30.05,125.65,0,529465.3792,181130.154,-0.13563779441904594,51.514269773624356
1330,2,0,2,0,133.81,25.41,67.58,1,529435.646,181080.1669,-0.13608437959216116,51.513827361913826
1331,8,0,8,0,139.39,20.89,72.4,1,529441.9895,181081.4121,-0.13599255809280084,51.51383710015476
1332,1,0,1,0,145.58,14.07,79.02,1,529444.7278,181087.6743,-0.13595082131482306,51.513892749749274
1333,4,0,4,0,151.27,10.92,84.1,1,529451.0673,181089.0743,-0.13585900047653113,51.51390387993761
1334,0,0,0,0,157.48,7.94,90.26,0,529455.6949,181093.2172,-0.13579082958640895,51.51394005151156
1335,3,0,3,0,162.57,9.58,95.16,1,529460.1688,181095.8081,-0.13572544175740983,51.51396231090511
1336,0,0,0,0,168.62,13.58,101.1,0,529465.1017,181099.3396,-0.1356530977943874,51.51399291804853
1337,0,0,0,0,140.9,21.15,79.81,0,529425.8865,181099.2696,-0.13621793753072675,51.51400126552922
1338,0,0,0,0,144.21,18.03,82.62,0,529428.9321,181101.0501,-0.13617341881498385,51.51401656926033
1339,1,0,1,0,150.56,12.2,88.41,1,529433.8493,181105.2004,-0.13610107418807127,51.514052741233705
1340,0,0,0,0,155.85,9.89,92.71,0,529439.7909,181107.0547,-0.13601481733759577,51.51406804526306
1341,1,0,1,0,163.57,9.11,100.15,1,529445.1552,181112.6097,-0.13593551759887085,51.51411673838238
1342,1,0,1,0,168.17,8.9,103.84,1,529451.1243,181113.3809,-0.1358492618648061,51.51412230252018
1343,2,0,2,0,174.27,13.86,109.47,1,529456.7448,181116.4655,-0.13576717820201645,51.514148736181504
1344,0,0,0,0,153.33,9.51,97.06,0,529419.3854,181119.3842,-0.13630419459053444,51.51418351691288
1345,0,0,0,0,156.97,10.78,102.89,0,529415.1539,181126.2429,-0.1363626252207647,51.51424612227507
1346,0,0,0,0,160.96,13.62,108.06,0,529413.4675,181131.7732,-0.13638488606702587,51.514296207258546
1347,2,0,2,0,171.86,14.13,117.38,1,529421.5722,181139.7201,-0.13626523883604374,51.51436576869351
1348,1,0,1,0,174.83,14.79,119.5,1,529425.2088,181141.0512,-0.1362123724154636,51.51437689856073
1349,1,0,1,0,177.38,13.08,121.46,1,529427.9766,181142.3601,-0.13617202749360177,51.514388027748524
1350,1,0,1,0,184.92,14.47,127.41,1,529436.1876,181146.1299,-0.13605238101399933,51.51442002636681
1351,1,0,1,0,208.21,38.31,143.83,1,529475.9166,181144.9746,-0.13548058549147182,51.5144005490213
1352,1,0,1,0,211.29,32.48,147.65,1,529474.1298,181150.6571,-0.13550423565478714,51.51445202492176
1353,0,0,0,0,213.37,26.06,150.68,0,529470.8024,181156.1455,-0.13555014650052774,51.51450210923168
1354,1,0,1,0,215.81,21.16,153.82,1,529468.9466,181160.7425,-0.13557518892407522,51.51454384587774
1355,0,0,0,0,217.98,15.98,156.77,0,529466.5117,181165.3248,-0.13560857763328749,51.51458558299785
1356,2,0,2,0,190.86,32.16,127.29,1,529461.6972,181134.3949,-0.1356892702816309,51.514308728182556
1357,1,0,1,0,193.47,37.35,130.6,1,529460.3241,181139.0042,-0.13570735586798255,51.51435046483038
1358,2,0,2,0,196.19,31.11,134.38,1,529457.4715,181144.8143,-0.1357463102309164,51.51440333138188
1359,0,0,0,0,199.33,25.03,138.54,0,529455.005,181150.6343,-0.13577970002109727,51.51445619850109
1360,0,0,0,0,201.18,19.11,141.26,0,529452.4854,181154.75,-0.13581447999237184,51.5144937617701
1361,0,0,0,0,204.83,13.36,145.76,0,529450.8955,181160.2827,-0.13583534956777726,51.51454384632814
1362,0,0,0,0,207.91,6.91,150.02,0,529447.6568,181166.083,-0.1358798688815347,51.514596713152834
1363,0,0,0,0,218.37,10.18,164.2,0,529437.3458,181184.088,-0.13602177426536113,51.514760878552934
1364,0,0,0,0,213.48,12.28,160.02,0,529432.8878,181180.8782,-0.1360871611380959,51.514733053511584
1365,1,0,1,0,201.55,11.81,144.27,1,529442.5506,181161.773,-0.13595499533104044,51.51455914941977
1366,1,0,1,0,196.64,16.48,140.21,1,529437.4011,181159.1649,-0.13603012096345926,51.514536889978736
1367,1,0,1,0,192.69,25.82,137.16,1,529432.7145,181157.3426,-0.136098291064873,51.514521586270796
1368,0,0,0,0,208.09,17.82,155.84,0,529426.6843,181177.9336,-0.1361775913688645,51.51470801120854
1369,0,0,0,0,204.97,21.91,153.62,0,529422.569,181176.4355,-0.13623741423394858,51.514695490146124
1370,2,0,2,0,201.11,26.98,150.89,1,529417.5967,181174.4512,-0.13630975891043134,51.514678795863084
1371,0,0,0,0,189.31,25.82,134.9,0,529427.7185,181156.2865,-0.1361706363785367,51.51451323893221
1372,0,0,0,0,186.4,28.9,132.89,0,529423.7884,181155.1027,-0.13622767624523355,51.51450349999742
1373,0,0,0,0,180.57,26.49,128.31,0,529417.9868,181151.5492,-0.13631254068409618,51.514472893610694
1374,0,0,0,0,194.89,46.03,145.9,0,529411.9113,181170.1265,-0.1363932328428126,51.51464123229928
1375,0,0,0,0,191.34,29.5,143.76,0,529406.6416,181168.4442,-0.1364697501078367,51.51462731995393
1376,0,0,0,0,186.85,23.26,141.12,0,529400.1327,181166.1111,-0.13656435437486483,51.514607842592135
1377,0,0,0,0,172.9,27.82,123.25,0,529408.2313,181147.7401,-0.13645444710064547,51.51444089499956
1378,0,0,0,0,169.08,18.75,120.4,0,529404.6262,181145.1713,-0.13650731377957814,51.514418634998236
1379,0,0,0,0,166.94,15.64,119.23,0,529401.5609,181144.1644,-0.13655183280534808,51.5144102877499
1380,0,0,0,0,162.5,10.99,116.36,0,529396.6083,181141.4065,-0.13662417688300546,51.51438663666056
1381,0,0,0,0,172.47,7.85,132.01,0,529383.4763,181156.3984,-0.1368078204376124,51.51452436885954
1382,0,0,0,0,146.02,9.38,109.09,0,529373.5769,181131.6863,-0.13695946379076746,51.51430455389651
1383,0,3,3,0,150.91,18.03,176.63,1,529374.6314,181200.2942,-0.13691911881470392,51.51492087018874
1384,3,0,3,0,155.12,18.55,183.03,1,529373.6012,181206.6152,-0.1369316392343847,51.51497791071273
1385,0,0,0,0,163.4,25.3,191.09,0,529376.2844,181215.0432,-0.13688990195402956,51.51505303659766
1386,0,0,0,0,166.44,28.61,192.25,0,529379.3378,181216.5143,-0.1368453835336663,51.515065558308805
1387,0,0,0,0,170.91,33.55,193.87,0,529384.0205,181218.4912,-0.13677721233329815,51.515082252677566
1388,0,0,0,0,177.06,28.2,195.73,0,529391.0159,181220.6818,-0.1366756522226151,51.515100338278906
1389,0,0,0,0,181.04,24.21,197.46,0,529395.0267,181222.4869,-0.1366172214918428,51.51511564238348
1390,0,0,0,0,186.89,19.08,200.42,0,529400.5545,181225.4142,-0.13653652933676036,51.515140684172565
1391,0,0,0,0,192.45,15.02,203.36,0,529405.7966,181228.1795,-0.13646001153780898,51.51516433544362
1392,0,0,0,0,153.34,39.58,169.1,0,529385.2299,181193.7523,-0.13676886512629077,51.51485965530878
1393,0,0,0,0,157.65,42.18,170.2,0,529389.9283,181195.1104,-0.1367006950081977,51.51487078508477
1394,0,0,0,0,163.15,33.86,173.91,0,529393.888,181198.9267,-0.136642263002519,51.514904174913895
1395,0,0,0,0,167.47,29.58,174.81,0,529398.9843,181199.8305,-0.1365685283585921,51.51491113091427
1396,1,0,1,0,171.77,25.4,177.02,1,529402.8908,181201.9425,-0.13651148753454967,51.51492921684832
1397,0,0,0,0,176.33,21.1,179.49,0,529406.9864,181204.2142,-0.1364516644388134,51.514948694652695
1398,0,0,0,0,229.76,15.63,182.84,0,529412.8037,181207.1489,-0.13636680003859028,51.51497373657862
1399,0,0,0,0,221.4,12.51,168.18,0,529434.7139,181188.82,-0.13605794605087154,51.51480400594788
1400,1,0,1,0,224.01,17.0,171.73,1,529431.9008,181193.0831,-0.13609689977846912,51.514842960952414
1401,0,0,0,0,228.24,20.84,176.53,0,529430.9985,181198.1688,-0.13610803013888964,51.514888871034316
1402,0,0,0,0,231.98,20.59,181.09,0,529428.8413,181203.2227,-0.1361372468047761,51.51493478256529
1403,0,0,0,0,235.41,14.99,185.45,0,529426.109,181208.107,-0.1361748090515854,51.51497930157666
1404,0,1,1,0,238.63,9.1,189.74,1,529422.6044,181212.9717,-0.13622350220069968,51.51502382119638
1405,0,0,0,0,231.55,7.28,174.55,0,529454.201,181189.7809,-0.13577691707343825,51.51480818046377
1406,0,0,0,0,235.15,10.38,178.97,0,529452.1325,181195.1465,-0.13580474142679302,51.514856872916056
1407,0,0,0,0,237.21,14.24,181.87,0,529449.2307,181199.0977,-0.1358450869802184,51.51489304536277
1408,0,0,0,0,240.85,19.67,186.29,0,529447.1661,181204.3086,-0.13587291204136734,51.514940346667544
1409,0,0,0,0,243.97,24.99,190.15,0,529445.0208,181208.8983,-0.13590212741020127,51.514982083914425
1410,0,0,0,0,247.08,19.73,194.17,0,529442.0953,181213.7777,-0.13594247397137324,51.51502660318903
1411,0,0,0,0,265.59,8.25,216.41,0,529430.7383,181238.7226,-0.13609690084749834,51.51525337459059
1412,0,0,0,0,219.01,9.47,221.24,0,529427.7046,181244.0636,-0.13613863694114375,51.51530206681693
1413,0,0,0,0,220.68,13.34,225.2,0,529425.5671,181248.3439,-0.13616785393080988,51.51534102173608
1414,0,0,0,0,223.51,19.22,230.7,0,529423.2938,181254.1688,-0.13619846033961885,51.515393888554755
1415,1,0,1,0,225.37,23.73,234.72,1,529421.1564,181258.4491,-0.1362276759971219,51.51543284343665
1416,0,0,0,0,200.35,7.38,207.45,0,529413.5287,181231.7822,-0.13634732224534812,51.51519494225927
1417,0,0,0,0,202.62,9.49,212.33,0,529411.3716,181236.836,-0.13637653793771318,51.51524085281118
1418,0,0,0,0,204.82,15.04,217.91,0,529408.0365,181242.6339,-0.13642244790560165,51.51529371993059
1419,0,0,0,0,208.74,20.54,224.28,0,529406.3265,181249.0924,-0.1364447087705152,51.5153521517378
1420,0,0,0,0,227.43,29.03,239.18,0,529418.621,181263.1836,-0.13626245764908915,51.51547597115151
1421,0,0,0,0,209.3,26.25,228.06,0,529402.1699,181253.0116,-0.13650314036272596,51.51538832354631
1422,0,0,0,0,212.4,33.13,234.26,0,529398.823,181259.2736,-0.13654905036751325,51.5154453640368
1423,0,0,0,0,214.0,44.33,238.2,0,529395.9212,181263.2248,-0.1365893970253839,51.51548153623513
1424,0,0,0,0,216.87,40.0,242.81,0,529394.1621,181267.8243,-0.13661304719098563,51.515523273006764
1425,0,0,0,0,218.8,36.74,246.66,0,529391.7469,181271.6331,-0.136646437480272,51.515558054135596
1426,0,0,0,0,223.78,26.83,254.87,0,529387.8701,181279.7393,-0.13669930388563864,51.51563178906002
1427,0,0,0,0,228.35,19.32,261.87,0,529384.8936,181286.63,-0.13673964876383754,51.51569439465156
1428,0,0,0,0,230.07,34.61,244.3,0,529416.0699,181268.537,-0.13629723847839037,51.515524664305666
1429,0,0,0,0,233.13,36.23,249.36,0,529414.1985,181273.7529,-0.13632227980083753,51.51557196622412
1430,0,0,0,0,235.57,29.43,254.89,0,529410.2842,181279.536,-0.13637653793760887,51.51562483291534
1431,0,0,0,0,237.92,24.69,259.06,0,529408.1468,181283.8163,-0.13640575389092813,51.51566378775443
1432,0,0,0,0,241.86,12.89,269.6,0,529398.258,181294.6133,-0.1365442269085352,51.51576307993419
1433,0,0,0,0,246.48,8.61,273.7,0,529400.4542,181298.6906,-0.13651109849138673,51.515799218753166
1434,0,0,0,0,249.06,9.55,274.04,0,529405.118,181298.9211,-0.1364438388582855,51.515800222900616
1435,0,0,0,0,252.66,12.65,275.08,0,529410.673,181299.7328,-0.1363635296285633,51.51580624611017
1436,0,0,0,0,256.88,17.57,276.51,0,529416.8492,181300.7837,-0.1362741851732711,51.51581427670513
1437,0,0,0,0,260.6,23.1,277.5,0,529422.8307,181301.2712,-0.13618785173004352,51.51581728869979
1438,0,0,0,0,264.77,27.71,279.6,0,529427.8782,181302.8519,-0.13611457011374645,51.51583033865017
1439,0,0,0,0,268.63,33.56,280.81,0,529433.8597,181303.3394,-0.13602823663261987,51.51583335052693
1440,0,0,0,0,273.53,39.2,283.45,0,529439.6677,181305.1629,-0.13594391198975087,51.51584840825684
1441,0,0,0,0,287.04,52.8,287.56,0,529461.4131,181305.1583,-0.1356307033982234,51.51584338876944
1442,0,0,0,0,273.31,56.58,280.62,0,529444.0103,181301.5872,-0.1358826751856837,51.51581528051598
1443,0,0,0,0,271.5,51.12,276.58,0,529446.9158,181296.9696,-0.13584252001986266,51.51577311851058
1444,0,0,0,0,268.19,44.68,270.93,0,529449.2342,181290.7731,-0.13581140053048374,51.51571690183018
1445,0,0,0,0,266.44,39.35,266.94,0,529451.9307,181286.1501,-0.1357742578208116,51.515674739119554
1446,0,0,0,0,263.82,33.88,262.18,0,529453.9478,181280.8395,-0.13574715318069175,51.51562655269619
1447,0,0,0,0,311.12,30.59,259.62,0,529455.4873,181277.8627,-0.1357260713415719,51.51559944871259
1448,0,0,0,0,306.96,24.59,254.77,0,529458.1398,181272.2332,-0.13568993187418038,51.51554825095928
1449,0,0,0,0,303.26,19.09,250.39,0,529460.7113,181267.0485,-0.13565479594763755,51.515501069013375
1450,0,0,0,0,299.66,16.31,246.18,0,529462.9288,181262.0782,-0.13562468022102608,51.51545589484827
1451,0,0,0,0,295.52,9.9,241.25,0,529465.7988,181256.1192,-0.13558552915382185,51.5154016861579
1452,0,0,0,0,333.48,43.87,281.23,0,529467.0506,181297.2591,-0.1355524023035521,51.51577111049995
1453,0,0,0,0,330.87,39.98,278.18,0,529468.8858,181293.6195,-0.13552730463281934,51.51573798241046
1454,0,0,0,0,326.45,34.27,273.26,0,529470.4907,181288.0751,-0.13550622312632507,51.51568778922669
1455,0,0,0,0,323.98,30.21,270.24,0,529472.9584,181284.2282,-0.1354720914222933,51.51565265336863
1456,0,0,0,0,320.83,25.64,266.55,0,529475.1645,181279.7045,-0.1354419760859088,51.51561149521795
1457,0,0,0,0,317.99,21.44,263.12,0,529477.7161,181275.3012,-0.1354068402327958,51.51557133994484
1458,0,0,0,0,314.91,17.95,259.59,0,529479.2172,181271.0946,-0.13538676304207262,51.515533192881875
1459,0,0,0,0,311.2,12.5,255.22,0,529481.7972,181265.575,-0.135351627921722,51.51548299926452
1460,0,0,0,0,308.2,8.67,251.64,0,529484.0759,181260.9414,-0.13532050745065838,51.51544083682411
1461,0,0,0,0,254.47,14.08,201.98,0,529442.6305,181221.6819,-0.1359318654545876,51.515097513182354
1462,0,0,0,0,258.7,16.17,205.64,0,529446.6718,181224.4658,-0.13587263607310662,51.51512160609252
1463,0,0,0,0,262.52,19.57,208.86,0,529450.8665,181226.695,-0.1358114006857228,51.51514067894498
1464,1,0,1,0,256.4,33.74,201.7,1,529453.5844,181218.498,-0.13577526154176442,51.51506639294988
1465,0,0,0,0,258.62,34.77,203.28,0,529457.5461,181218.934,-0.13571804011880992,51.515069404183905
1466,0,0,0,0,262.19,26.97,206.43,0,529460.9747,181221.1438,-0.13566784621003847,51.515088478006604
1467,0,0,0,0,266.63,23.66,212.17,0,529456.2539,181228.6196,-0.1357330981933977,51.515156741375414
1468,0,0,0,0,270.86,18.69,215.74,0,529461.1451,181230.8666,-0.13566182426765636,51.515175814658924
1469,0,0,0,0,274.67,14.62,219.18,0,529464.4955,181233.4095,-0.1356126343276201,51.5151978998216
1470,0,0,0,0,272.22,14.21,221.56,0,529439.5245,181242.3802,-0.13596900839376372,51.51528423313333
1471,0,0,0,0,275.5,17.98,224.32,0,529443.0256,181244.4801,-0.1359178104265275,51.515302302829504
1472,0,0,0,0,278.38,21.89,226.48,0,529447.4549,181245.71,-0.1358535624282459,51.515312341611285
1473,0,0,0,0,281.67,20.95,229.12,0,529451.8031,181247.3846,-0.13579031934907831,51.51532639529899
1474,0,0,0,0,286.18,16.19,233.02,0,529456.5408,181250.1863,-0.13572105256201758,51.515350488665696
1475,0,0,0,0,290.79,11.48,236.93,0,529461.8415,181252.7789,-0.1356437533331197,51.51537257398082
1476,0,0,0,0,283.55,6.69,227.02,0,529473.6341,181238.5574,-0.13547911908856317,51.51524206999092
1477,0,0,0,0,280.4,12.61,223.07,0,529476.7685,181233.1637,-0.135435952684119,51.51519288088195
1478,1,0,1,0,277.88,14.17,219.93,1,529479.1083,181228.8667,-0.13540382875683224,51.5151537293879
1479,0,0,0,0,274.71,19.14,215.97,0,529482.0366,181223.356,-0.13536367396974996,51.51510353600362
1480,0,0,0,0,271.13,18.64,211.73,0,529484.0594,181217.8222,-0.13533656990417128,51.51505334235748
1481,0,0,0,0,268.58,13.89,208.6,0,529486.1235,181213.4065,-0.13530846069782024,51.51501318725004
1482,0,0,0,0,300.69,9.61,242.57,0,529490.3817,181248.7026,-0.13523417448396347,51.51532940674457
1483,0,0,0,0,297.63,9.36,238.96,0,529492.315,181243.9485,-0.13520807336271082,51.51528624047591
1484,1,0,1,0,294.91,13.47,235.45,1,529495.9398,181238.4556,-0.1351578802332376,51.51523604748848
1485,0,0,0,0,290.98,17.29,230.96,0,529497.4083,181232.7959,-0.1351388062824777,51.51518484931355
1486,0,0,0,0,288.98,20.86,228.39,0,529500.0238,181228.6177,-0.13510266802501905,51.51514670221941
1487,0,0,0,0,285.72,15.65,224.43,0,529502.6821,181222.765,-0.1350665279937686,51.5150934971269
1488,0,0,0,0,283.57,12.73,221.68,0,529505.3787,181218.1421,-0.13502938499346145,51.515051335063866
1489,0,0,0,0,280.51,12.39,217.97,0,529507.8948,181212.3974,-0.13499525361940906,51.51499913307751
1490,0,0,0,0,265.2,8.54,204.54,0,529488.216,181207.8745,-0.13528035217817133,51.51496299380708
1491,0,0,0,0,278.65,8.22,215.46,0,529511.0151,181207.5619,-0.13495208615016555,51.51495496338661
1492,0,0,0,0,237.76,11.84,180.1,0,529459.8633,181193.6357,-0.1356939474680386,51.514841526028256
1493,2,0,2,0,243.5,17.4,185.26,1,529465.1412,181197.1213,-0.13561664981081945,51.514871641658665
1494,0,0,0,0,247.22,21.25,188.58,0,529468.7816,181199.2248,-0.13556344448609764,51.51488971166431
1495,1,0,1,0,251.57,27.57,192.56,1,529472.6864,181201.8935,-0.1355062235013254,51.514912800377914
1496,0,0,0,0,255.14,17.13,195.44,0,529477.9629,181202.6982,-0.13542992959527997,51.51491882382211
1497,0,0,0,0,259.92,13.9,199.98,0,529481.572,181206.0296,-0.1353767243402505,51.514947935647925
1498,0,0,0,0,226.4,10.5,165.9,0,529467.5878,181174.954,-0.1355895450840609,51.514671871142035
1499,0,0,0,0,231.89,14.54,170.99,0,529472.3114,181178.3139,-0.13552027744563117,51.51470098399305
1500,2,0,2,0,235.67,19.26,174.22,1,529477.0193,181179.5509,-0.13545201488988964,51.51471102258107
1501,0,0,0,0,242.29,22.84,180.55,0,529482.0627,181184.0359,-0.13537772807835302,51.5147501730323
1502,0,0,0,0,247.12,18.25,185.02,0,529486.6669,181186.6108,-0.1353104680214088,51.51477225855543
1503,0,0,0,0,251.08,15.52,188.45,0,529491.7984,181187.6352,-0.13523618215613634,51.51478028945113
1504,0,0,0,0,257.05,7.15,194.11,0,529497.0067,181191.1191,-0.13515988739524276,51.514810405439334
1505,0,0,0,0,254.1,12.08,190.29,0,529500.5235,181184.3946,-0.13511170241472778,51.51474916917739
1506,0,0,0,0,251.87,17.37,187.41,0,529503.2372,181179.1019,-0.13507455919645345,51.514700983937864
1507,0,0,0,0,250.09,15.97,185.03,0,529505.9395,181174.2557,-0.1350374163631939,51.51465681384798
1508,0,0,0,0,248.55,19.37,182.96,0,529508.494,181169.7408,-0.13500228077664803,51.51461565488136
1509,0,0,0,0,246.71,23.9,180.59,0,529510.9206,181164.7758,-0.134969152625787,51.51457048029481
1510,0,0,0,0,245.45,28.21,178.86,0,529513.4723,181160.3726,-0.1349340164927647,51.51453032576125
1511,0,0,0,0,244.58,32.07,177.6,0,529515.7979,181156.6338,-0.1349018930734244,51.51449619374831
1512,1,0,1,0,242.11,39.46,174.54,1,529518.8358,181149.562,-0.13486073387869538,51.51443194599874
1513,0,0,0,0,240.8,42.91,172.99,0,529519.9659,181146.2396,-0.13484567657933927,51.514401829835904
1514,0,0,0,0,240.74,28.71,172.43,0,529524.6442,181140.4384,-0.1347804243736688,51.51434862480761
1515,0,0,0,0,238.35,24.0,169.63,0,529527.3423,181133.0228,-0.13474428583432183,51.51428136523047
1516,0,0,0,0,269.59,5.98,204.31,0,529520.022,181187.7959,-0.13482961369737342,51.51477526989481
1517,0,0,0,0,267.52,12.43,201.64,0,529523.0257,181182.0637,-0.1347884551835925,51.51472306850219
1518,0,0,0,0,264.01,25.07,197.09,0,529529.0246,181170.9343,-0.13470613787777394,51.51462167815757
1519,0,0,0,0,261.85,35.2,194.19,0,529534.0583,181162.126,-0.13463687065665805,51.514541367818445
1520,0,0,0,0,260.71,33.17,192.8,0,529535.6845,181158.4812,-0.13461478646272218,51.51450824068454
1521,0,0,0,0,259.57,28.53,191.39,0,529537.6733,181154.287,-0.13458768144967814,51.51447009320738
1522,1,0,1,0,259.51,23.35,191.04,1,529540.9158,181150.1248,-0.1345425076128276,51.514431946105
1523,0,0,0,0,257.52,17.36,188.78,0,529542.8051,181144.3642,-0.1345174109108885,51.51437974468161
1524,0,0,0,0,257.34,12.09,188.38,0,529545.7747,181139.9717,-0.134476252365066,51.514339590439846
1525,0,0,0,0,256.05,4.55,186.86,0,529548.9463,181133.1267,-0.1344330849530003,51.51427735009458
1526,0,0,0,0,238.72,19.73,169.73,0,529531.2985,181128.2086,-0.13468907198167782,51.514237195397996
1527,0,0,0,0,238.28,18.62,169.18,0,529532.7655,181125.3416,-0.13466899530350798,51.5142110945745
1528,1,0,1,0,237.95,17.69,168.7,1,529535.2447,181121.0482,-0.13463486361121385,51.51417194329807
1529,0,0,0,0,238.37,18.04,168.99,0,529539.4354,181115.2346,-0.134576639413751,51.51411873841723
1530,2,0,2,0,215.71,21.58,146.37,1,529518.8451,181105.4381,-0.13487679686031281,51.514035416746054
1531,0,0,0,0,210.39,15.74,141.02,0,529515.6241,181100.5527,-0.1349249819898706,51.51399225095619
1532,0,0,0,0,205.9,11.68,136.52,0,529511.7804,181098.2206,-0.13498119852700488,51.51397217343579
1533,0,0,0,0,228.35,26.97,165.17,0,529481.8127,181166.4916,-0.13538776732423344,51.51459256533001
1534,0,0,0,0,224.94,41.43,160.49,0,529486.562,181157.8995,-0.1353225158326675,51.5145142634234
1535,0,0,0,0,222.28,46.71,156.96,0,529489.7975,181151.2796,-0.13527834413142567,51.51445403164669
1536,0,0,0,0,220.25,51.5,154.23,0,529492.5169,181145.7635,-0.135241200859969,51.5144038375296
1537,8,0,8,0,182.32,18.29,123.22,1,529518.0649,181004.785,-0.1349249800038859,51.513131058680905
1538,2,0,2,0,178.19,12.24,118.08,1,529513.5233,181009.1081,-0.13498880435437313,51.51317094910992
1539,3,0,3,0,175.34,7.58,113.94,1,529509.9808,181014.598,-0.13503781084446428,51.51322109635407
1540,0,0,0,0,166.17,11.91,101.38,0,529497.807,181029.6333,-0.13520762832782254,51.5133590015704
